datetime,Global_active_power,hour,dayofweek,month,is_weekend
2009-03-12 21:00:00,1.6847333333333334,21,3,3,0
2009-03-12 22:00:00,0.5319,22,3,3,0
2009-03-12 23:00:00,0.27913333333333334,23,3,3,0
2009-03-13 00:00:00,0.28146666666666664,0,4,3,0
2009-03-13 01:00:00,0.31346666666666667,1,4,3,0
2009-03-13 02:00:00,0.27740000000000004,2,4,3,0
2009-03-13 03:00:00,0.6608666666666667,3,4,3,0
2009-03-13 04:00:00,0.6715,4,4,3,0
2009-03-13 05:00:00,0.2839,5,4,3,0
2009-03-13 06:00:00,1.3753333333333333,6,4,3,0
2009-03-13 07:00:00,2.242366666666667,7,4,3,0
2009-03-13 08:00:00,1.4423,8,4,3,0
2009-03-13 09:00:00,1.3267333333333333,9,4,3,0
2009-03-13 10:00:00,1.3391333333333333,10,4,3,0
2009-03-13 11:00:00,1.2999,11,4,3,0
2009-03-13 12:00:00,0.29486666666666667,12,4,3,0
2009-03-13 13:00:00,0.6316,13,4,3,0
2009-03-13 14:00:00,0.8527,14,4,3,0
2009-03-13 15:00:00,0.4214333333333334,15,4,3,0
2009-03-13 16:00:00,0.9707666666666667,16,4,3,0
2009-03-13 17:00:00,1.4001,17,4,3,0
2009-03-13 18:00:00,1.4935666666666667,18,4,3,0
2009-03-13 19:00:00,1.2812333333333332,19,4,3,0
2009-03-13 20:00:00,1.7801333333333333,20,4,3,0
2009-03-13 21:00:00,1.5892333333333333,21,4,3,0
2009-03-13 22:00:00,1.5498333333333332,22,4,3,0
2009-03-13 23:00:00,0.31216666666666665,23,4,3,0
2009-03-14 00:00:00,0.284,0,5,3,1
2009-03-14 01:00:00,0.2960333333333333,1,5,3,1
2009-03-14 02:00:00,0.2673666666666667,2,5,3,1
2009-03-14 03:00:00,0.27723333333333333,3,5,3,1
2009-03-14 04:00:00,0.305,4,5,3,1
2009-03-14 05:00:00,0.8215666666666667,5,5,3,1
2009-03-14 06:00:00,0.3917333333333334,6,5,3,1
2009-03-14 07:00:00,1.9280333333333333,7,5,3,1
2009-03-14 08:00:00,1.9052,8,5,3,1
2009-03-14 09:00:00,1.5211000000000001,9,5,3,1
2009-03-14 10:00:00,2.071833333333333,10,5,3,1
2009-03-14 11:00:00,1.7817333333333332,11,5,3,1
2009-03-14 12:00:00,1.5255333333333332,12,5,3,1
2009-03-14 13:00:00,1.4439,13,5,3,1
2009-03-14 14:00:00,1.4385666666666665,14,5,3,1
2009-03-14 15:00:00,1.4100333333333335,15,5,3,1
2009-03-14 16:00:00,1.1172333333333333,16,5,3,1
2009-03-14 17:00:00,1.0828,17,5,3,1
2009-03-14 18:00:00,2.4899666666666667,18,5,3,1
2009-03-14 19:00:00,2.54,19,5,3,1
2009-03-14 20:00:00,2.4898666666666665,20,5,3,1
2009-03-14 21:00:00,2.5671000000000004,21,5,3,1
2009-03-14 22:00:00,2.9716,22,5,3,1
2009-03-14 23:00:00,2.8897,23,5,3,1
2009-03-15 00:00:00,1.6889333333333334,0,6,3,1
2009-03-15 01:00:00,1.5384333333333333,1,6,3,1
2009-03-15 02:00:00,1.4987,2,6,3,1
2009-03-15 03:00:00,0.35736666666666667,3,6,3,1
2009-03-15 04:00:00,0.2800333333333333,4,6,3,1
2009-03-15 05:00:00,0.2949333333333334,5,6,3,1
2009-03-15 06:00:00,0.2679,6,6,3,1
2009-03-15 07:00:00,0.3731333333333334,7,6,3,1
2009-03-15 08:00:00,1.6611333333333331,8,6,3,1
2009-03-15 09:00:00,3.3291,9,6,3,1
2009-03-15 10:00:00,1.5265,10,6,3,1
2009-03-15 11:00:00,1.2747,11,6,3,1
2009-03-15 12:00:00,1.6182666666666667,12,6,3,1
2009-03-15 13:00:00,0.8112333333333334,13,6,3,1
2009-03-15 14:00:00,2.6345666666666667,14,6,3,1
2009-03-15 15:00:00,1.3711666666666666,15,6,3,1
2009-03-15 16:00:00,0.4827333333333333,16,6,3,1
2009-03-15 17:00:00,1.4289666666666667,17,6,3,1
2009-03-15 18:00:00,0.5940333333333334,18,6,3,1
2009-03-15 19:00:00,2.2331999999999996,19,6,3,1
2009-03-15 20:00:00,1.5635666666666665,20,6,3,1
2009-03-15 21:00:00,1.5210000000000001,21,6,3,1
2009-03-15 22:00:00,2.7487,22,6,3,1
2009-03-15 23:00:00,1.2694,23,6,3,1
2009-03-16 00:00:00,0.36943333333333334,0,0,3,0
2009-03-16 01:00:00,0.31216666666666665,1,0,3,0
2009-03-16 02:00:00,0.29083333333333333,2,0,3,0
2009-03-16 03:00:00,0.29923333333333335,3,0,3,0
2009-03-16 04:00:00,0.27686666666666665,4,0,3,0
2009-03-16 05:00:00,0.264,5,0,3,0
2009-03-16 06:00:00,1.6374666666666668,6,0,3,0
2009-03-16 07:00:00,1.9503333333333333,7,0,3,0
2009-03-16 08:00:00,1.3629666666666667,8,0,3,0
2009-03-16 09:00:00,1.3513666666666666,9,0,3,0
2009-03-16 10:00:00,1.3597,10,0,3,0
2009-03-16 11:00:00,1.3736,11,0,3,0
2009-03-16 12:00:00,1.3517333333333332,12,0,3,0
2009-03-16 13:00:00,1.0194666666666667,13,0,3,0
2009-03-16 14:00:00,0.2663,14,0,3,0
2009-03-16 15:00:00,0.2776666666666667,15,0,3,0
2009-03-16 16:00:00,0.31553333333333333,16,0,3,0
2009-03-16 17:00:00,0.29786666666666667,17,0,3,0
2009-03-16 18:00:00,0.3187333333333333,18,0,3,0
2009-03-16 19:00:00,0.9918,19,0,3,0
2009-03-16 20:00:00,1.7002,20,0,3,0
2009-03-16 21:00:00,2.8781166666666667,21,0,3,0
2009-03-16 22:00:00,1.6568666666666667,22,0,3,0
2009-03-16 23:00:00,0.3798333333333333,23,0,3,0
2009-03-17 00:00:00,0.30240000000000006,0,1,3,0
2009-03-17 01:00:00,0.3151,1,1,3,0
2009-03-17 02:00:00,0.9843333333333334,2,1,3,0
2009-03-17 03:00:00,0.26376666666666665,3,1,3,0
2009-03-17 04:00:00,0.3048666666666667,4,1,3,0
2009-03-17 05:00:00,0.2747,5,1,3,0
2009-03-17 06:00:00,0.6872666666666666,6,1,3,0
2009-03-17 07:00:00,1.7857333333333334,7,1,3,0
2009-03-17 08:00:00,2.1597,8,1,3,0
2009-03-17 09:00:00,1.6120333333333332,9,1,3,0
2009-03-17 10:00:00,1.9627333333333332,10,1,3,0
2009-03-17 11:00:00,1.7051,11,1,3,0
2009-03-17 12:00:00,1.4688,12,1,3,0
2009-03-17 13:00:00,1.4798666666666667,13,1,3,0
2009-03-17 14:00:00,1.5333333333333334,14,1,3,0
2009-03-17 15:00:00,1.4693,15,1,3,0
2009-03-17 16:00:00,1.2746333333333333,16,1,3,0
2009-03-17 17:00:00,0.39476666666666665,17,1,3,0
2009-03-17 18:00:00,0.4103,18,1,3,0
2009-03-17 19:00:00,2.3256333333333337,19,1,3,0
2009-03-17 20:00:00,3.8746666666666667,20,1,3,0
2009-03-17 21:00:00,2.7364333333333333,21,1,3,0
2009-03-17 22:00:00,2.2280333333333333,22,1,3,0
2009-03-17 23:00:00,0.645,23,1,3,0
2009-03-18 00:00:00,0.3221333333333333,0,2,3,0
2009-03-18 01:00:00,0.5601333333333333,1,2,3,0
2009-03-18 02:00:00,0.7177333333333333,2,2,3,0
2009-03-18 03:00:00,0.31543333333333334,3,2,3,0
2009-03-18 04:00:00,0.26976666666666665,4,2,3,0
2009-03-18 05:00:00,0.3032333333333333,5,2,3,0
2009-03-18 06:00:00,1.1255666666666668,6,2,3,0
2009-03-18 07:00:00,1.8550666666666666,7,2,3,0
2009-03-18 08:00:00,1.3858,8,2,3,0
2009-03-18 09:00:00,1.3394000000000001,9,2,3,0
2009-03-18 10:00:00,1.4265333333333332,10,2,3,0
2009-03-18 11:00:00,1.5092999999999999,11,2,3,0
2009-03-18 12:00:00,1.5359,12,2,3,0
2009-03-18 13:00:00,1.4208666666666665,13,2,3,0
2009-03-18 14:00:00,1.4108666666666667,14,2,3,0
2009-03-18 15:00:00,0.7281,15,2,3,0
2009-03-18 16:00:00,0.38089999999999996,16,2,3,0
2009-03-18 17:00:00,0.39886666666666665,17,2,3,0
2009-03-18 18:00:00,0.33846666666666664,18,2,3,0
2009-03-18 19:00:00,1.0045333333333333,19,2,3,0
2009-03-18 20:00:00,1.0276333333333334,20,2,3,0
2009-03-18 21:00:00,2.5472333333333332,21,2,3,0
2009-03-18 22:00:00,1.9756,22,2,3,0
2009-03-18 23:00:00,0.27893333333333337,23,2,3,0
2009-03-19 00:00:00,0.3107333333333333,0,3,3,0
2009-03-19 01:00:00,0.2673666666666667,1,3,3,0
2009-03-19 02:00:00,0.3107,2,3,3,0
2009-03-19 03:00:00,0.29036666666666666,3,3,3,0
2009-03-19 04:00:00,0.27120000000000005,4,3,3,0
2009-03-19 05:00:00,0.48473333333333335,5,3,3,0
2009-03-19 06:00:00,1.2836333333333334,6,3,3,0
2009-03-19 07:00:00,1.8778666666666666,7,3,3,0
2009-03-19 08:00:00,1.3601666666666667,8,3,3,0
2009-03-19 09:00:00,1.3388,9,3,3,0
2009-03-19 10:00:00,1.3480999999999999,10,3,3,0
2009-03-19 11:00:00,1.3181666666666667,11,3,3,0
2009-03-19 12:00:00,1.3547,12,3,3,0
2009-03-19 13:00:00,1.3470666666666666,13,3,3,0
2009-03-19 14:00:00,1.3564,14,3,3,0
2009-03-19 15:00:00,0.3387,15,3,3,0
2009-03-19 16:00:00,0.2688,16,3,3,0
2009-03-19 17:00:00,0.2966666666666667,17,3,3,0
2009-03-19 18:00:00,0.38036666666666663,18,3,3,0
2009-03-19 19:00:00,1.0973666666666666,19,3,3,0
2009-03-19 20:00:00,0.6631333333333332,20,3,3,0
2009-03-19 21:00:00,0.6315333333333334,21,3,3,0
2009-03-19 22:00:00,0.7225,22,3,3,0
2009-03-19 23:00:00,0.9398,23,3,3,0
2009-03-20 00:00:00,1.0659333333333334,0,4,3,0
2009-03-20 01:00:00,0.302,1,4,3,0
2009-03-20 02:00:00,0.2722333333333333,2,4,3,0
2009-03-20 03:00:00,0.29793333333333333,3,4,3,0
2009-03-20 04:00:00,0.2767,4,4,3,0
2009-03-20 05:00:00,0.29473333333333335,5,4,3,0
2009-03-20 06:00:00,0.6952666666666667,6,4,3,0
2009-03-20 07:00:00,1.8853,7,4,3,0
2009-03-20 08:00:00,1.4026666666666665,8,4,3,0
2009-03-20 09:00:00,1.3369,9,4,3,0
2009-03-20 10:00:00,1.3806666666666667,10,4,3,0
2009-03-20 11:00:00,1.3480333333333334,11,4,3,0
2009-03-20 12:00:00,1.3608666666666667,12,4,3,0
2009-03-20 13:00:00,1.1711,13,4,3,0
2009-03-20 14:00:00,0.40016666666666667,14,4,3,0
2009-03-20 15:00:00,0.3031333333333333,15,4,3,0
2009-03-20 16:00:00,0.34793333333333337,16,4,3,0
2009-03-20 17:00:00,1.4697666666666664,17,4,3,0
2009-03-20 18:00:00,0.3215,18,4,3,0
2009-03-20 19:00:00,3.1276333333333333,19,4,3,0
2009-03-20 20:00:00,2.241133333333333,20,4,3,0
2009-03-20 21:00:00,1.5201333333333333,21,4,3,0
2009-03-20 22:00:00,0.6531333333333333,22,4,3,0
2009-03-20 23:00:00,0.9235666666666666,23,4,3,0
2009-03-21 00:00:00,0.28043333333333337,0,5,3,1
2009-03-21 01:00:00,0.2951333333333333,1,5,3,1
2009-03-21 02:00:00,0.2660666666666667,2,5,3,1
2009-03-21 03:00:00,0.30063333333333336,3,5,3,1
2009-03-21 04:00:00,0.28190000000000004,4,5,3,1
2009-03-21 05:00:00,0.27090000000000003,5,5,3,1
2009-03-21 06:00:00,0.3063333333333333,6,5,3,1
2009-03-21 07:00:00,1.3204333333333333,7,5,3,1
2009-03-21 08:00:00,2.7467333333333332,8,5,3,1
2009-03-21 09:00:00,1.5446,9,5,3,1
2009-03-21 10:00:00,1.8894,10,5,3,1
2009-03-21 11:00:00,0.7334666666666666,11,5,3,1
2009-03-21 12:00:00,0.9841,12,5,3,1
2009-03-21 13:00:00,1.1217333333333335,13,5,3,1
2009-03-21 14:00:00,0.5018666666666667,14,5,3,1
2009-03-21 15:00:00,0.4669333333333333,15,5,3,1
2009-03-21 16:00:00,1.6865333333333334,16,5,3,1
2009-03-21 17:00:00,2.9262333333333337,17,5,3,1
2009-03-21 18:00:00,2.7129666666666665,18,5,3,1
2009-03-21 19:00:00,3.594,19,5,3,1
2009-03-21 20:00:00,2.9764666666666666,20,5,3,1
2009-03-21 21:00:00,2.6153,21,5,3,1
2009-03-21 22:00:00,1.4191,22,5,3,1
2009-03-21 23:00:00,0.9257666666666666,23,5,3,1
2009-03-22 00:00:00,0.39913333333333334,0,6,3,1
2009-03-22 01:00:00,0.2928,1,6,3,1
2009-03-22 02:00:00,0.2763666666666667,2,6,3,1
2009-03-22 03:00:00,0.3157666666666667,3,6,3,1
2009-03-22 04:00:00,0.4565,4,6,3,1
2009-03-22 05:00:00,0.6347666666666666,5,6,3,1
2009-03-22 06:00:00,0.2783333333333333,6,6,3,1
2009-03-22 07:00:00,0.7300666666666668,7,6,3,1
2009-03-22 08:00:00,0.3629,8,6,3,1
2009-03-22 09:00:00,0.5275,9,6,3,1
2009-03-22 10:00:00,0.5509000000000001,10,6,3,1
2009-03-22 11:00:00,0.35363333333333336,11,6,3,1
2009-03-22 12:00:00,2.9002666666666665,12,6,3,1
2009-03-22 13:00:00,2.1496666666666666,13,6,3,1
2009-03-22 14:00:00,2.061366666666667,14,6,3,1
2009-03-22 15:00:00,2.3623666666666665,15,6,3,1
2009-03-22 16:00:00,3.0285333333333333,16,6,3,1
2009-03-22 17:00:00,2.483633333333333,17,6,3,1
2009-03-22 18:00:00,1.5782333333333334,18,6,3,1
2009-03-22 19:00:00,1.6128666666666667,19,6,3,1
2009-03-22 20:00:00,1.5977333333333334,20,6,3,1
2009-03-22 21:00:00,1.7200333333333333,21,6,3,1
2009-03-22 22:00:00,1.0205666666666666,22,6,3,1
2009-03-22 23:00:00,0.4589,23,6,3,1
2009-03-23 00:00:00,0.46336666666666665,0,0,3,0
2009-03-23 01:00:00,0.44743333333333335,1,0,3,0
2009-03-23 02:00:00,0.47556666666666664,2,0,3,0
2009-03-23 03:00:00,0.4313666666666667,3,0,3,0
2009-03-23 04:00:00,0.4372,4,0,3,0
2009-03-23 05:00:00,0.4704666666666667,5,0,3,0
2009-03-23 06:00:00,1.5587000000000002,6,0,3,0
2009-03-23 07:00:00,2.627866666666667,7,0,3,0
2009-03-23 08:00:00,1.5143,8,0,3,0
2009-03-23 09:00:00,1.5055,9,0,3,0
2009-03-23 10:00:00,0.9190666666666666,10,0,3,0
2009-03-23 11:00:00,0.5889666666666666,11,0,3,0
2009-03-23 12:00:00,0.41796666666666665,12,0,3,0
2009-03-23 13:00:00,0.3558,13,0,3,0
2009-03-23 14:00:00,0.3695333333333333,14,0,3,0
2009-03-23 15:00:00,0.38373333333333337,15,0,3,0
2009-03-23 16:00:00,0.317,16,0,3,0
2009-03-23 17:00:00,0.4563333333333333,17,0,3,0
2009-03-23 18:00:00,1.3452,18,0,3,0
2009-03-23 19:00:00,1.7753333333333332,19,0,3,0
2009-03-23 20:00:00,2.294233333333333,20,0,3,0
2009-03-23 21:00:00,1.2457,21,0,3,0
2009-03-23 22:00:00,0.8592333333333334,22,0,3,0
2009-03-23 23:00:00,0.34763333333333335,23,0,3,0
2009-03-24 00:00:00,0.3532666666666666,0,1,3,0
2009-03-24 01:00:00,0.3767,1,1,3,0
2009-03-24 02:00:00,0.34746666666666665,2,1,3,0
2009-03-24 03:00:00,0.35806666666666664,3,1,3,0
2009-03-24 04:00:00,0.5906,4,1,3,0
2009-03-24 05:00:00,0.7295333333333333,5,1,3,0
2009-03-24 06:00:00,1.2933666666666668,6,1,3,0
2009-03-24 07:00:00,2.4899666666666667,7,1,3,0
2009-03-24 08:00:00,1.6719,8,1,3,0
2009-03-24 09:00:00,1.4031333333333333,9,1,3,0
2009-03-24 10:00:00,1.7891000000000001,10,1,3,0
2009-03-24 11:00:00,1.6305,11,1,3,0
2009-03-24 12:00:00,1.3880333333333332,12,1,3,0
2009-03-24 13:00:00,1.2815333333333332,13,1,3,0
2009-03-24 14:00:00,0.33830000000000005,14,1,3,0
2009-03-24 15:00:00,0.3204666666666667,15,1,3,0
2009-03-24 16:00:00,0.3609,16,1,3,0
2009-03-24 17:00:00,0.38566666666666666,17,1,3,0
2009-03-24 18:00:00,0.49163333333333337,18,1,3,0
2009-03-24 19:00:00,3.7412,19,1,3,0
2009-03-24 20:00:00,2.3009333333333335,20,1,3,0
2009-03-24 21:00:00,1.9125333333333332,21,1,3,0
2009-03-24 22:00:00,1.7975666666666668,22,1,3,0
2009-03-24 23:00:00,0.3428333333333333,23,1,3,0
2009-03-25 00:00:00,0.33536666666666665,0,2,3,0
2009-03-25 01:00:00,0.27143333333333336,1,2,3,0
2009-03-25 02:00:00,0.32270000000000004,2,2,3,0
2009-03-25 03:00:00,0.2843,3,2,3,0
2009-03-25 04:00:00,0.3173666666666667,4,2,3,0
2009-03-25 05:00:00,0.3608333333333333,5,2,3,0
2009-03-25 06:00:00,1.7405,6,2,3,0
2009-03-25 07:00:00,2.1299333333333332,7,2,3,0
2009-03-25 08:00:00,1.9876666666666667,8,2,3,0
2009-03-25 09:00:00,1.8873666666666666,9,2,3,0
2009-03-25 10:00:00,1.4234333333333333,10,2,3,0
2009-03-25 11:00:00,2.0339666666666667,11,2,3,0
2009-03-25 12:00:00,1.2708666666666666,12,2,3,0
2009-03-25 13:00:00,1.5262,13,2,3,0
2009-03-25 14:00:00,1.5241,14,2,3,0
2009-03-25 15:00:00,0.9084333333333333,15,2,3,0
2009-03-25 16:00:00,0.42023333333333335,16,2,3,0
2009-03-25 17:00:00,0.31556666666666666,17,2,3,0
2009-03-25 18:00:00,0.6858000000000001,18,2,3,0
2009-03-25 19:00:00,2.4113666666666664,19,2,3,0
2009-03-25 20:00:00,2.9165666666666668,20,2,3,0
2009-03-25 21:00:00,1.7366333333333335,21,2,3,0
2009-03-25 22:00:00,2.155333333333333,22,2,3,0
2009-03-25 23:00:00,1.6802666666666668,23,2,3,0
2009-03-26 00:00:00,0.27626666666666666,0,3,3,0
2009-03-26 01:00:00,0.29359999999999997,1,3,3,0
2009-03-26 02:00:00,0.2957666666666666,2,3,3,0
2009-03-26 03:00:00,0.2765,3,3,3,0
2009-03-26 04:00:00,0.31096666666666667,4,3,3,0
2009-03-26 05:00:00,0.2688333333333333,5,3,3,0
2009-03-26 06:00:00,1.3176666666666668,6,3,3,0
2009-03-26 07:00:00,1.9842666666666666,7,3,3,0
2009-03-26 08:00:00,1.3699333333333332,8,3,3,0
2009-03-26 09:00:00,1.3738,9,3,3,0
2009-03-26 10:00:00,1.3356,10,3,3,0
2009-03-26 11:00:00,1.3341,11,3,3,0
2009-03-26 12:00:00,1.0803,12,3,3,0
2009-03-26 13:00:00,0.27143333333333336,13,3,3,0
2009-03-26 14:00:00,0.30196666666666666,14,3,3,0
2009-03-26 15:00:00,0.2861333333333333,15,3,3,0
2009-03-26 16:00:00,0.28013333333333335,16,3,3,0
2009-03-26 17:00:00,0.43806666666666666,17,3,3,0
2009-03-26 18:00:00,0.4191333333333333,18,3,3,0
2009-03-26 19:00:00,1.0595666666666665,19,3,3,0
2009-03-26 20:00:00,2.6075,20,3,3,0
2009-03-26 21:00:00,1.3908999999999998,21,3,3,0
2009-03-26 22:00:00,0.5713666666666666,22,3,3,0
2009-03-26 23:00:00,1.0395999999999999,23,3,3,0
2009-03-27 00:00:00,0.39366666666666666,0,4,3,0
2009-03-27 01:00:00,0.3782666666666667,1,4,3,0
2009-03-27 02:00:00,0.37723333333333336,2,4,3,0
2009-03-27 03:00:00,0.3826,3,4,3,0
2009-03-27 04:00:00,0.3773666666666667,4,4,3,0
2009-03-27 05:00:00,0.3705,5,4,3,0
2009-03-27 06:00:00,1.2512666666666665,6,4,3,0
2009-03-27 07:00:00,2.478533333333333,7,4,3,0
2009-03-27 08:00:00,1.7396,8,4,3,0
2009-03-27 09:00:00,1.9663666666666666,9,4,3,0
2009-03-27 10:00:00,1.4212666666666667,10,4,3,0
2009-03-27 11:00:00,1.4234666666666667,11,4,3,0
2009-03-27 12:00:00,1.4438,12,4,3,0
2009-03-27 13:00:00,1.1387333333333334,13,4,3,0
2009-03-27 14:00:00,0.5363666666666667,14,4,3,0
2009-03-27 15:00:00,0.3642,15,4,3,0
2009-03-27 16:00:00,0.5945666666666667,16,4,3,0
2009-03-27 17:00:00,1.6872666666666667,17,4,3,0
2009-03-27 18:00:00,1.7323666666666668,18,4,3,0
2009-03-27 19:00:00,1.8700666666666668,19,4,3,0
2009-03-27 20:00:00,2.9014333333333338,20,4,3,0
2009-03-27 21:00:00,2.3388666666666666,21,4,3,0
2009-03-27 22:00:00,1.0519666666666667,22,4,3,0
2009-03-27 23:00:00,0.3456666666666667,23,4,3,0
2009-03-28 00:00:00,0.33990000000000004,0,5,3,1
2009-03-28 01:00:00,0.9359333333333333,1,5,3,1
2009-03-28 02:00:00,0.3347,2,5,3,1
2009-03-28 03:00:00,0.3521,3,5,3,1
2009-03-28 04:00:00,0.3167,4,5,3,1
2009-03-28 05:00:00,0.3272333333333333,5,5,3,1
2009-03-28 06:00:00,0.7200000000000001,6,5,3,1
2009-03-28 07:00:00,1.9053333333333333,7,5,3,1
2009-03-28 08:00:00,1.9279333333333333,8,5,3,1
2009-03-28 09:00:00,1.4643666666666666,9,5,3,1
2009-03-28 10:00:00,1.9968666666666666,10,5,3,1
2009-03-28 11:00:00,1.2955666666666665,11,5,3,1
2009-03-28 12:00:00,2.564,12,5,3,1
2009-03-28 13:00:00,1.6202666666666667,13,5,3,1
2009-03-28 14:00:00,0.8089333333333334,14,5,3,1
2009-03-28 15:00:00,1.0293333333333332,15,5,3,1
2009-03-28 16:00:00,1.2013666666666665,16,5,3,1
2009-03-28 17:00:00,2.2076,17,5,3,1
2009-03-28 18:00:00,4.3750333333333336,18,5,3,1
2009-03-28 19:00:00,2.8585333333333334,19,5,3,1
2009-03-28 20:00:00,2.2274666666666665,20,5,3,1
2009-03-28 21:00:00,1.5022333333333333,21,5,3,1
2009-03-28 22:00:00,2.3856666666666664,22,5,3,1
2009-03-28 23:00:00,2.985866666666667,23,5,3,1
2009-03-29 00:00:00,1.5793666666666666,0,6,3,1
2009-03-29 01:00:00,1.3142333333333334,1,6,3,1
2009-03-29 02:00:00,1.1252666666666669,2,6,3,1
2009-03-29 03:00:00,1.1203666666666665,3,6,3,1
2009-03-29 04:00:00,1.1575333333333333,4,6,3,1
2009-03-29 05:00:00,1.1032333333333333,5,6,3,1
2009-03-29 06:00:00,1.1206666666666665,6,6,3,1
2009-03-29 07:00:00,1.1501666666666668,7,6,3,1
2009-03-29 08:00:00,1.8677333333333335,8,6,3,1
2009-03-29 09:00:00,1.448,9,6,3,1
2009-03-29 10:00:00,1.8777000000000001,10,6,3,1
2009-03-29 11:00:00,0.5844,11,6,3,1
2009-03-29 12:00:00,1.3099333333333334,12,6,3,1
2009-03-29 13:00:00,1.6003,13,6,3,1
2009-03-29 14:00:00,2.819733333333333,14,6,3,1
2009-03-29 15:00:00,2.569166666666667,15,6,3,1
2009-03-29 16:00:00,1.9120666666666668,16,6,3,1
2009-03-29 17:00:00,1.4905333333333333,17,6,3,1
2009-03-29 18:00:00,1.5891,18,6,3,1
2009-03-29 19:00:00,1.7694,19,6,3,1
2009-03-29 20:00:00,2.0983666666666667,20,6,3,1
2009-03-29 21:00:00,3.2785,21,6,3,1
2009-03-29 22:00:00,0.6232333333333333,22,6,3,1
2009-03-29 23:00:00,0.43516666666666665,23,6,3,1
2009-03-30 00:00:00,0.3516,0,0,3,0
2009-03-30 01:00:00,0.32730000000000004,1,0,3,0
2009-03-30 02:00:00,0.36943333333333334,2,0,3,0
2009-03-30 03:00:00,0.32876666666666665,3,0,3,0
2009-03-30 04:00:00,0.9584666666666667,4,0,3,0
2009-03-30 05:00:00,0.3343666666666667,5,0,3,0
2009-03-30 06:00:00,0.7187666666666667,6,0,3,0
2009-03-30 07:00:00,2.3738333333333332,7,0,3,0
2009-03-30 08:00:00,1.5044,8,0,3,0
2009-03-30 09:00:00,1.4029666666666667,9,0,3,0
2009-03-30 10:00:00,1.4086333333333334,10,0,3,0
2009-03-30 11:00:00,1.3745666666666667,11,0,3,0
2009-03-30 12:00:00,1.4201666666666668,12,0,3,0
2009-03-30 13:00:00,1.4157000000000002,13,0,3,0
2009-03-30 14:00:00,0.7206333333333333,14,0,3,0
2009-03-30 15:00:00,0.35553333333333337,15,0,3,0
2009-03-30 16:00:00,0.3378333333333333,16,0,3,0
2009-03-30 17:00:00,0.40476666666666666,17,0,3,0
2009-03-30 18:00:00,0.6621333333333334,18,0,3,0
2009-03-30 19:00:00,1.2072,19,0,3,0
2009-03-30 20:00:00,2.1454,20,0,3,0
2009-03-30 21:00:00,2.803933333333333,21,0,3,0
2009-03-30 22:00:00,1.3173,22,0,3,0
2009-03-30 23:00:00,0.3805,23,0,3,0
2009-03-31 00:00:00,0.34653333333333336,0,1,3,0
2009-03-31 01:00:00,0.3693666666666667,1,1,3,0
2009-03-31 02:00:00,0.34809999999999997,2,1,3,0
2009-03-31 03:00:00,0.34336666666666665,3,1,3,0
2009-03-31 04:00:00,0.3613,4,1,3,0
2009-03-31 05:00:00,0.43776666666666664,5,1,3,0
2009-03-31 06:00:00,1.6487333333333334,6,1,3,0
2009-03-31 07:00:00,2.0425999999999997,7,1,3,0
2009-03-31 08:00:00,1.4817666666666665,8,1,3,0
2009-03-31 09:00:00,1.7318666666666664,9,1,3,0
2009-03-31 10:00:00,1.5601333333333334,10,1,3,0
2009-03-31 11:00:00,1.5061,11,1,3,0
2009-03-31 12:00:00,1.4093000000000002,12,1,3,0
2009-03-31 13:00:00,2.393533333333333,13,1,3,0
2009-03-31 14:00:00,2.2642333333333338,14,1,3,0
2009-03-31 15:00:00,1.9852333333333334,15,1,3,0
2009-03-31 16:00:00,1.4422333333333335,16,1,3,0
2009-03-31 17:00:00,0.8092,17,1,3,0
2009-03-31 18:00:00,0.29710000000000003,18,1,3,0
2009-03-31 19:00:00,1.0325666666666666,19,1,3,0
2009-03-31 20:00:00,3.5067,20,1,3,0
2009-03-31 21:00:00,2.0393,21,1,3,0
2009-03-31 22:00:00,0.6354333333333333,22,1,3,0
2009-03-31 23:00:00,0.39890000000000003,23,1,3,0
2009-04-01 00:00:00,0.9850333333333333,0,2,4,0
2009-04-01 01:00:00,0.743,1,2,4,0
2009-04-01 02:00:00,0.7337333333333333,2,2,4,0
2009-04-01 03:00:00,0.7024666666666667,3,2,4,0
2009-04-01 04:00:00,1.3834000000000002,4,2,4,0
2009-04-01 05:00:00,0.6956666666666667,5,2,4,0
2009-04-01 06:00:00,0.9617,6,2,4,0
2009-04-01 07:00:00,2.3700666666666668,7,2,4,0
2009-04-01 08:00:00,2.934066666666667,8,2,4,0
2009-04-01 09:00:00,1.3754666666666668,9,2,4,0
2009-04-01 10:00:00,1.4278000000000002,10,2,4,0
2009-04-01 11:00:00,1.4537333333333333,11,2,4,0
2009-04-01 12:00:00,0.3291,12,2,4,0
2009-04-01 13:00:00,0.9340666666666666,13,2,4,0
2009-04-01 14:00:00,0.5283,14,2,4,0
2009-04-01 15:00:00,0.3406333333333333,15,2,4,0
2009-04-01 16:00:00,0.36806666666666665,16,2,4,0
2009-04-01 17:00:00,0.3947333333333333,17,2,4,0
2009-04-01 18:00:00,0.3785,18,2,4,0
2009-04-01 19:00:00,2.4267666666666665,19,2,4,0
2009-04-01 20:00:00,2.1504666666666665,20,2,4,0
2009-04-01 21:00:00,2.2806,21,2,4,0
2009-04-01 22:00:00,1.1021666666666665,22,2,4,0
2009-04-01 23:00:00,0.3528,23,2,4,0
